"","mds1","mds2","clust2","clust4","xphsdf","billscc","xphdd1","xphdd2","xphdd3","xphdd4","xphdd5","xphdd6","xphdd7","xphdd8","xphdd9","xphdd10","xphdd11","hscntcr1","hscntcr2","hscntcr","hscrchg","saving11","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act5","fisc11_act6","uncert","uncertch","id","weight","year","sex","age","age_grp","region","gor","mastat","hushop","hhsize","lstage","nkids","parent","ch03","ch45","ch69","ch1015","qual","jbstat","jbrgsc","hoh","jbstathoh","fihhyr2","fihhyr_a","dfihhyr","dfihhyr_a","dfihhyrchg","dfihhyrchg_a","us","ustot","ustot_a","ustot_grp5","ustoty_a","ustotdy_a","ustoty_grp5","ustotdy_grp5","xpus","xpus_a","xpusy_a","xpusy_grp5","usn","usa","usb","usc","usd","use","usg","ush","usi","usj","tenure","tenure_grp2","tenure_grp3","huresp","hsval","hsval_a","reshsfall","mghave","intmg","mg1tot","mg1tot_a","mg1tot_grp5","mg1toty_a","mg1totdy_a","nequity","xpmg","xpmg_a","xpmgy_a","xpmgdy_a","xpmgy_grp5","xpmgdy_grp5","fixmg","fixmg09","fixpmg_a","fnxpmg_a","fixpmg09","fnxpmg09","changepmg","changepmg_a","fxuse1","fxuse2","fxuse3","fxuse4","fxuse5","fxuse6","pmguse1","pmguse2","pmguse3","pmguse4","pmguse5","pmguse6","pmguse7","pmguse8","xphsdf","xphpdf","billscc","xphdr1","xphdr2","xphdr3","xphdr4","xphdr5","xphdr6","xphdr7","xphdr8","xphdr9","xphdr10","xphdr11","xphdr12","xphdr13","xphdr14","xphdr15","xphdd1","xphdd2","xphdd3","xphdd4","xphdd5","xphdd6","xphdd7","xphdd8","xphdd9","xphdd10","xphdd11","xphdd12","xphdd13","xphdd14","hscntcr1","hscntcr2","hscntcr","hscrchg","saveamount","saveamount_a","saving","saving11","savebcs","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desave11bcs1","desave11bcs2","desave11bcs3","desave11bcs4","desave11bcs5","desave11bcs6","save11bcs1","save11bcs2","save11bcs3","save11bcs4","save11bcs5","save11bcs6","save11bcs7","save11bcs8","save11bcs9","save11bcs10","save11bcs11","save11bcs12","spend","nvesttot","nvesttot_a","othassets","debtconc","debtconc_act1","debtconc_act2","debtconc_act3","debtconc_act4","debtconc_act5","debtconc_act6","debtconc_act7","chdebtconc","pubsecty","fisc_conc1","fisc_conc2","fisc_conc3","fisc_conc4","fisc_conc5","fisc_conc6","fisc_conc7","fisc_conc8","fisc_conc9","fisc_act1","fisc_act2","fisc_act3","fisc_act4","fisc_act5","fisc_act6","fisc_act7","fisc_act8","fisc_act9","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act5","fisc11_act6","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact5","fisc_likact6","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","uncert","uncertch"
"204",-0.0173208094229945,0.0647766104046748,"1","1","yes","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","harder","Decrease","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no idea","no change",1250,0.737,2011,"male","23","18-24","Wales","wales","never married","yes","3","single","0","no","no","no","no","no","other","FT student","C1","yes","FT student","£25,000-£29,999","27500","£300-£399","350","no change",0,"yes","<£200","100","<£1,000","0.003636364","0.023809524","<0.25","<0.25","£240-£249","550","0.239999995","0.2-0.3","1","no","no","no","no","no","no","yes","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","yes","no",NA,NA,NA,"no","no","no","harder","none",0,NA,"Decrease by £200-£299 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","no","yes","no","no","no","yes","no","no","yes","no","no","","","","","","","","","","","no","no","no","no","yes","","no idea","no change"
"205",0.0382691433774178,0.0525358186125395,"1","1","yes","keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","no","no","the same","Increase","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no idea","more certain",1248,0.48,2011,"male","22","18-24","Wales","wales","never married","yes","3","single","0","no","no","no","no","no","a-level or equivalent (=nvq3)","FT student","C1","yes","FT student","don't know","don't know","<£200","100","down <£50",-25,"yes","don't know","don't know","not applicable","not applicable","not applicable","not applicable","not applicable","don't know","don't know","not applicable","not applicable","1","no","no","no","no","no","no","yes","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","not applicable","0",NA,"not applicable","0","not applicable","0","not applicable","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","no","no","no","yes",NA,NA,NA,"no","no","no","the same","£350-£399",375,NA,"Increase by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","Yes","No","No","No","No","No","No","No","No","No","No",NA,"£500-£999","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","yes","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no","no","no","no","yes","","no idea","more certain"
"206",-0.210976232152348,-0.017262976552909,"2","3","yes","falling behind on some","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","harder","Decrease","yes","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","no idea","less certain",1175,0.513,2011,"female","42","35-44","Greater London","london","marrried or couple","yes","4","family","2","yes","no","yes","yes","no","bachelor degree or equivalent (=nvq4)","unemployed","C1","yes","unemployed","£50,000-£74,999","62500","£1,000-£1,199","1100","down >£100",-150,"yes","£5,000-5,499","5250","£5,000-£9,999","0.083999999","0.397727281","<0.25","0.25-0.5","£240-£249","550","0.105599999","0.1-0.2","4","yes","yes","yes","no","no","no","yes","no","no","mortgagor","owner","mortgagor","yes","£90,000-£99,999","187500",NA,"yes","variable","£150,000-£169,999","160000",">£150,000","2.559999943","12.12121201",NA,"£650-£699","675","0.129600003","0.613636374","0.1-0.2",">0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","falling behind on some",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","no","yes","harder","£50-£99",75,NA,"Decrease by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","Yes","No","No","","","","","","","","","","","","",NA,"£2,000 - £2,999","2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","no","no","no","no","no","no","no","no","yes","no","yes","yes","yes","no","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","I would be behind on my mortgage payments by less than 6 months of payments","£150-199","no","no","no","no","yes","","no idea","less certain"
"207",-0.029303927899988,0.0788232713217619,"1","1","no","keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","the same","Not changing","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","vague idea","no change",1098,0.532,2011,"male","51","45-54","North","north east","never married","yes","1","post family","0","no","no","no","no","no","no formal qualifications","something else","E","yes","something else","£4,500-£6,499","5500","<£200","100","no change",0,"yes","£200-499","350","<£1,000","0.063636363","0.291666657","<0.25","0.25-0.5","£20-£29","25","0.054545455","0.05-0.1","1","no","no","no","yes","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","no","yes","the same","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","yes","no","no","no","no","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","no","no","no","no","yes","","vague idea","no change"
"208",-0.0366152326437261,0.029009277482852,"2","3","no","keeping up, struggle from time to time","no","no","no","no","no","no","yes","no","no","no","no","yes","no","yes","harder","Not changing","no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","good idea","no change",1232,1.025,2011,"male","52","45-54","North West","north west","never married","yes","1","post family","0","no","no","no","no","no","a-level or equivalent (=nvq3)","in paid employ","E","yes","in paid employ","£7,500-£9,499","8500","<£200","100","no change",0,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","yes","no","no","no","no",NA,NA,NA,"yes","no","yes","harder","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"£7,000 - £7,999","7500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","no","no","no","no","yes","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","good idea","no change"
"209",0.110073203554547,0.0249905362415079,"1","1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","the same","Not changing","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","vague idea","no change",1150,0.626,2011,"male","34","25-34","E Midlands","north west","marrried or couple","yes","4","family","2","yes","yes","no","no","no","gcse/o-level/cse","something else","C1","no","self employed","£25,000-£29,999","27500","£800-£899","850","no change",0,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","the same","£100-£149",125,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"£6,000 - £6,999","6500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","yes","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","","","","","","","vague idea","no change"
"210",0.0160052657629702,-0.12299616313631,"1","2","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","Decrease","yes","no","no","yes","yes","no","no","no","yes","no","no","yes","no","no","no idea","more certain",1108,1.468,2011,"male","33","25-34","South East","south east","marrried or couple","yes","4","family","2","no","yes","no","no","no","a-level or equivalent (=nvq3)","something else","B","no","in paid employ","£50,000-£74,999","62500","£1,200-£1,399","1300","down £50-£100",-75,"yes","don't know","don't know","not applicable","not applicable","not applicable","not applicable","not applicable","£70-£79","75","0.0144","<0.05","1","no","no","yes","no","no","no","no","no","no","mortgagor","owner","mortgagor","no","not applicable","not applicable",NA,"yes","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","harder","£400-£449",425,NA,"Decrease by £100-£149 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","No","","","","","","","","","","","","",NA,"£3,000 - £3,999","3500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","yes","yes","no","no","no","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","","","no","no","no","no","yes","","no idea","more certain"
"211",0.131106828872919,0.0451311878561984,"1","1","no","keeping up, struggle from time to time","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","the same","Increase","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","good idea","no change",616,0.796,2011,"male","61","55-64","Yorks&Humber","yorks and humbr","widowed/divorced/separated","yes","1","post family","0","no","no","no","no","no","a-level or equivalent (=nvq3)","retired","E","yes","retired","£9,500-£11,499","10500","£200-£299","250","no change",0,"yes","£2,000-2,499","2250","£1,000-£4,999","0.214285716","0.75","<0.25","0.75-1","£100-£109","110","0.125714287","0.1-0.2","1","no","no","yes","no","no","no","no","no","no","private rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","no","yes","no","no",NA,NA,NA,"no","no","no","the same","150-£199",175,NA,"Increase by less than £50 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","No","No","No","No","No","No","No","Yes",NA,"£1,000 - £1,999","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no","no","no","no","yes","","good idea","no change"
"212",-0.186055539173921,0.0476901014803251,"2","4","no","keeping up, constant struggle","yes","no","no","yes","no","yes","no","no","no","no","no","yes","yes","yes","harder","Decrease","no","no","yes","yes","no","no","no","no","no","yes","no","no","no","no","vague idea","no change",1800,0.763,2011,"male","38","35-44","South East","south east","never married","yes","4","family","3","yes","yes","no","no","yes","bachelor degree or equivalent (=nvq4)","something else","C1","yes","something else","£9,500-£11,499","10500","£1,000-£1,199","1100","down £50-£100",-75,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","yes","no","yes","no","no","no","no","no",NA,NA,NA,"yes","yes","yes","harder","£25-£49",37.5,NA,"Decrease by less than £50 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","Yes","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","vague idea","no change"
"213",-0.0787382120954383,0.0352124370959296,"2","4","no","keeping up, constant struggle","no","no","no","no","no","no","no","no","yes","no","no","yes","yes","yes","the same","Decrease","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","good idea","less certain",1826,0.422,2011,"female","20","18-24","South East","south east","never married","yes","5+","single","0","no","no","no","no","no","gcse/o-level/cse","in paid employ","C2","no","unemployed","£30,000-£39,999","35000","£500-£599","550","down £50-£100",-75,"yes","£1,500-1,999","1750","£1,000-£4,999","0.050000001","0.265151501","<0.25","0.25-0.5","£20-£29","25","0.008571428","<0.05","1","no","yes","no","no","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","keeping up, constant struggle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","no","no","no","yes","no","no",NA,NA,NA,"yes","yes","yes","the same","<=25",12.5,NA,"Decrease by £300 or more a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","No","","","","","","","","","","","","",NA,"£500-£999","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","","","","","","","","","","","don't know","don't know","don't know","don't know","don't know","","good idea","less certain"
"214",0.0909892294032989,0.0592974743932007,"1","1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","no","no","harder","Increase","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","good idea","no change",1193,1.979,2011,"female","45","45-54","South East","south east","marrried or couple","yes","5+","family","2","yes","no","no","no","yes","bachelor degree or equivalent (=nvq4)","in paid employ","A","yes","in paid employ","£50,000-£74,999","62500","£1,000-£1,199","1100","no change",0,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","no","no","harder","£50-£99",75,NA,"Increase by £50-£99 a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","No","No","No","No","No","No","No","No","No","No","Yes","No",NA,">=£150,000","175000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","good idea","no change"
"215",-0.191954354538305,0.0442894996037137,"2","4","yes","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","harder","Decrease","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no idea","less certain",220,1.21,2011,"female","44","35-44","North West","east midlands","marrried or couple","no","5+","family","5+","yes","yes","yes","no","yes","no formal qualifications","in paid employ","D","yes","in paid employ","£9,500-£11,499","10500","£200-£299","250","down >£100",-150,"yes","<£200","100","<£1,000","0.00952381","0.033333335","<0.25","<0.25","£30-£39","35","0.039999999","<0.05","1","no","no","no","yes","no","no","no","no","no","local authority rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","somewhat","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","no","yes","harder","none",0,NA,"Decrease by £300 or more a month",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","No","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","","","","","","","","","","","no","no","no","no","yes","","no idea","less certain"
"216",0.00983906825902124,0.120504305704167,"1","1","no","keeping up without much difficulty","no","no","no","no","no","no","no","no","no","no","no","no","yes","yes","harder","Not changing","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no idea","no change",1898,0.589,2011,"female","63","55-64","Scotland","scotland","never married","yes","1","post family","0","no","no","no","no","no","no formal qualifications","in paid employ","C2","yes","in paid employ","£13,500-£15,499","14500","<£200","100","don't know",NA,"no","not applicable","not applicable","not applicable","0","0","0","0","not applicable","0","0","0","0","no","no","no","no","no","no","no","no","no","owner outright","owner","owner outright","yes","","",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","not applicable","keeping up without much difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable",NA,NA,NA,"no","yes","yes","harder","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"none","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","","","","","","","no","no","no","yes","yes","no","no","no","no","no","no","no","yes","no","","","","","","","","","","","","","","","","","no idea","no change"
"217",-0.173300573468174,-0.00775292313793243,"2","4","no","keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","harder","Not changing","yes","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no idea","less certain",1172,0.488,2011,"female","51","45-54","Greater London","london","marrried or couple","yes","3","post family","0","no","no","no","no","no","gcse/o-level/cse","in paid employ","C1","yes","in paid employ","£25,000-£29,999","27500","<£200","100","down £50-£100",-75,"yes","£200-499","350","<£1,000","0.012727273","0.291666657","<0.25","0.25-0.5","£100-£109","110","0.048","<0.05","2","no","no","no","yes","no","no","yes","no","no","housing association rented","renter","renter","not applicable","not applicable","0",NA,"no","not applicable","not applicable","0","0","0","0",NA,"not applicable","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","somewhat","keeping up, struggle from time to time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","no","no","no","yes","no","no","no","no","no",NA,NA,NA,"yes","no","yes","harder","none",0,NA,"Don’t plan to change my monthly savings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","",NA,"<£500","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","yes","no","no","","","","","","","","","","","no","no","no","no","yes","","no idea","less certain"
